1999-01-15 00:00:00	 107	 3	
 -453.273773	5.7327988 	 5.7327988
 -472.673492	5.7451034 	 5.7451034
 -492.673462	5.7566277 	 5.7566277
 -513.286987	5.7675664 	 5.7675664
 -534.527588	5.7783306 	 5.7783306
 -556.408875	5.7887971 	 5.7887971
 -578.944580	5.7984658 	 5.7984658
 -602.148621	5.8078629 	 5.8078629
 -626.034912	5.8169277 	 5.8169277
 -650.617554	5.8256081 	 5.8256081
 -675.910706	5.8342536 	 5.8342536
 -701.928650	5.8426197 	 5.8426197
 -728.685608	5.8507060 	 5.8507060
 -756.196045	5.8585626 	 5.8585626
 -784.474304	5.8663640 	 5.8663640
 -813.534851	5.8742155 	 5.8742155
 -843.392151	5.8821581 	 5.8821581
 -874.060669	5.8905302 	 5.8905302
 -905.554810	5.8992633 	 5.8992633
 -937.889099	5.9079696 	 5.9079696
 -971.077881	5.9172905 	 5.9172905
-1005.135498	5.9270524 	 5.9270524
-1040.076294	5.9373745 	 5.9373745
-1075.914307	5.9480295 	 5.9480295
-1112.663696	5.9596194 	 5.9596194
-1150.338379	5.9714216 	 5.9714216
-1188.952148	5.9841751 	 5.9841751
-1228.518799	5.9975987 	 5.9975987
-1269.051758	6.0122916 	 6.0122916
-1310.564209	6.0273361 	 6.0273361
-1353.069336	6.0433529 	 6.0433529
-1396.579956	6.0603887 	 6.0603887
-1441.108643	6.0784289 	 6.0784289
-1486.667847	6.0979406 	 6.0979406
-1533.269409	6.1181823 	 6.1181823
-1580.925171	6.1390950 	 6.1390950
-1629.646606	6.1608097 	 6.1608097
-1679.444824	6.1836156 	 6.1836156
-1730.330322	6.2069326 	 6.2069326
-1782.313599	6.2313676 	 6.2313676
-1835.404541	6.2563776 	 6.2563776
-1889.612671	6.2822123 	 6.2822123
-1944.947144	6.3077586 	 6.3077586
-2001.416626	6.3337124 	 6.3337124
-2059.029053	6.3581770 	 6.3581770
-2117.792480	6.3816219 	 6.3816219
-2177.714111	6.4044121 	 6.4044121
-2238.800293	6.4261354 	 6.4261354
